report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2019-09-24,4178,1651,2510,171,42,100,55,72,50,0,1628,534
2019-09-17,4174,1688,2254,164,262,201,0,31,50,0,1453,357
2019-09-10,4128,1692,2233,142,244,190,0,31,50,0,1428,451
2019-09-03,4493,1979,2467,36,324,163,0,31,50,0,1584,438
2019-08-27,4091,1739,2093,13,237,222,0,0,50,0,1725,514
2019-08-20,4485,1836,2209,13,266,224,5,0,50,0,1696,428
2019-08-13,4729,2002,2480,20,222,224,0,0,50,0,1748,519
2019-08-06,4692,1847,2264,35,260,224,0,0,0,0,1800,546
2019-07-30,4302,1843,2288,6,251,147,0,60,0,0,1523,495
2019-07-23,4928,2208,2799,59,102,111,53,40,0,0,1712,464
2019-07-16,5322,2566,3394,120,211,151,0,39,0,0,1789,409
2019-07-09,6075,3233,3730,136,249,109,15,57,0,0,1730,344
2019-07-02,5839,3253,3326,162,188,146,30,36,0,0,1535,333
2019-06-25,6021,3093,3246,366,310,0,25,0,0,0,1737,417
2019-06-18,5391,2564,2911,491,354,0,0,0,0,0,1500,368
2019-06-11,4434,2073,3044,256,359,0,0,0,0,0,1360,359
2019-06-04,4436,2321,2698,211,300,56,0,0,0,0,1391,428
2019-05-28,5190,2709,2763,371,319,0,0,0,123,0,1553,356
2019-05-21,4650,2354,2498,384,223,0,0,0,123,0,1421,394
2019-05-14,4447,2289,2455,274,199,0,15,0,123,0,1353,362
2019-05-07,4388,1941,2692,79,286,0,29,0,123,0,1334,249
2019-04-30,3817,1789,2375,63,254,72,35,0,123,0,1218,207
2019-04-23,4313,2025,2458,152,245,132,4,0,158,0,1386,236
2019-04-16,4324,2272,2541,176,163,201,0,0,158,0,1164,256
2019-04-09,4443,1968,2714,350,244,80,3,0,158,0,1176,266
2019-04-02,4000,1517,2598,416,315,89,35,0,158,0,1099,244
2019-03-26,3428,1238,2105,276,35,241,0,0,124,0,930,332
2019-03-19,3681,1460,2528,129,156,177,0,0,124,0,1003,272
2019-03-12,3480,1459,2257,187,97,195,40,0,124,0,842,230
2019-03-05,3226,1347,1812,138,33,228,27,0,124,0,858,338
2019-02-26,3324,1575,1885,105,54,283,27,0,124,0,824,276
2019-02-19,3964,1834,2259,268,170,165,52,0,97,27,858,284
2019-02-12,3361,1697,2090,232,134,205,15,0,97,11,762,249
2019-02-05,3881,2532,2429,373,32,291,0,0,97,0,695,333
2019-01-29,4047,2760,2572,336,30,360,0,0,97,0,689,330
2019-01-22,4976,3341,2863,706,27,344,0,0,1,100,683,344
2019-01-15,4473,3417,2923,125,27,337,0,0,1,80,706,391
2019-01-08,3764,2610,2648,68,165,140,0,0,0,0,720,306
2018-12-31,3708,2452,2389,222,80,140,0,49,0,1,795,278
2018-12-24,3857,2690,2577,173,101,140,0,0,0,0,720,281
2018-12-18,4359,3091,3213,152,138,110,0,0,0,0,800,279
2018-12-11,3970,2905,2699,117,27,256,0,0,0,0,751,342
2018-12-04,3301,2409,2317,64,34,123,0,0,0,0,585,318
2018-11-27,3791,2416,2089,367,0,238,0,0,0,0,734,410
2018-11-20,3729,2152,1912,586,0,166,0,0,0,0,663,380
2018-11-13,3530,2462,2353,1,0,250,0,31,0,0,637,307
2018-11-06,2913,1877,1965,0,72,108,0,0,0,0,665,288
2018-10-30,2608,1789,1511,82,0,238,0,0,0,0,553,326
2018-10-23,3001,1659,1400,466,0,161,0,0,76,0,665,367
2018-10-16,2730,1606,1620,64,54,108,0,0,76,0,704,306
2018-10-09,2848,1643,1656,24,0,121,0,0,76,0,786,365
2018-10-02,2354,1237,1342,19,26,125,4,0,40,0,741,258
2018-09-25,2746,1412,1420,277,0,131,18,0,1,35,789,323
2018-09-18,2742,1566,1382,203,0,140,10,0,0,0,858,338
2018-09-11,2711,1630,1322,198,0,199,10,0,0,0,743,241
2018-09-04,2707,1187,1657,17,99,140,8,0,0,0,820,353
2018-08-28,2840,1688,1745,53,67,170,13,0,0,0,859,330
2018-08-21,2981,2104,1838,68,0,191,13,0,0,0,711,356
2018-08-14,2983,2065,1766,67,0,215,8,0,0,0,705,406
2018-08-07,2732,1481,1454,293,0,143,23,0,0,0,800,349
2018-07-31,3063,1722,1969,258,0,209,9,0,0,0,815,278
2018-07-24,3431,1353,2313,174,44,164,6,30,0,0,931,357
2018-07-17,2854,1469,1990,68,25,89,0,0,0,0,784,360
2018-07-10,2622,1412,1652,102,0,119,0,0,0,0,701,370
2018-07-03,2514,1198,1639,42,44,84,0,0,0,0,786,377
2018-06-26,2687,1508,1505,137,0,111,0,29,0,0,839,416
2018-06-19,2633,1478,1414,111,52,59,0,29,0,0,804,459
2018-06-12,2643,1349,1634,19,0,108,0,29,0,0,819,442
2018-06-05,2556,1126,1845,27,47,29,0,0,0,0,816,350
2018-05-29,2714,1172,1812,55,38,25,0,0,0,0,960,403
2018-05-22,2684,1323,1872,50,0,29,0,0,0,0,849,406
2018-05-15,2505,1338,1657,26,0,29,0,0,0,0,804,427
2018-05-08,2485,1284,1707,20,0,0,0,0,0,0,790,390
2018-05-01,1991,1198,1348,27,0,0,0,0,0,0,589,333
2018-04-24,2380,1194,1682,46,105,0,0,0,0,0,829,308
2018-04-17,2029,1053,1313,42,122,0,0,0,0,0,682,342
2018-04-10,1702,902,1108,25,122,0,0,0,0,0,599,361
