report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2024-01-02,2221215,148510,538311,35123,1218405,263482,160169,256034,848860,35266,270320,183578
2023-12-26,2155313,146137,501132,33126,1153609,275236,157178,272763,815340,30749,261060,189387
2023-12-19,2156203,156388,463920,39221,1175882,293512,161159,245994,790896,29159,255950,183993
2023-12-12,2670454,186308,552599,129566,1149493,324579,203990,348874,782317,163895,306616,263028
2023-12-05,2314400,160354,513778,88557,1162337,346619,173864,295918,754635,60942,261634,214278
2023-11-28,2279894,174618,493262,61643,1158760,367503,175242,277160,709009,39332,258805,215737
2023-11-21,2240214,164024,475070,53389,1131708,373285,179620,288288,717964,32911,262212,216103
2023-11-14,2192899,180185,471217,50470,1085968,388978,183516,261903,675210,28392,262981,221205
2023-11-07,2177947,172654,445499,46395,1089848,420130,177963,251150,647684,25117,254929,236852
2023-10-31,2174689,153257,384410,50094,1072921,468725,184994,247609,652081,27052,260265,230626
2023-10-24,2158452,167078,362922,48473,1064135,453421,192140,252603,646579,24223,248407,223856
2023-10-17,2112419,119552,380190,54030,1078968,406798,194763,266853,625759,20356,242291,222223
2023-10-10,2073930,116734,401557,50607,1068283,401361,197466,256966,607897,18722,241080,216061
2023-10-03,2138034,136277,399246,44103,1074903,378766,208496,249209,687290,17530,252547,225427
2023-09-26,2137648,154815,438427,39183,1104973,345475,206646,254675,692069,19914,251580,227921
2023-09-19,2097946,98445,418743,33314,1165542,301861,201486,250328,690924,19723,242742,228412
2023-09-12,2520164,176348,426460,128603,1098908,317610,239140,278270,753555,136845,286894,257606
2023-09-05,2259160,126248,461550,64767,1107940,327801,201842,323519,721271,33298,256870,236226
2023-08-29,2267572,138068,491791,58018,1094797,339390,204643,330693,700108,30471,255605,237368
2023-08-22,2232226,120216,452038,49180,1108490,353508,202586,313195,704606,28073,265846,234258
2023-08-15,2220084,146415,442447,52724,1103269,323742,206301,312841,705619,27818,263621,241360
2023-08-08,2221709,171013,498539,56199,1093720,319370,209786,314024,690521,27741,261201,241526
2023-08-01,2241749,147697,530202,53686,1124571,304219,216581,308191,672712,33962,261321,246576
2023-07-25,2243361,157662,560994,44292,1122082,319776,217012,297103,643503,34593,258370,241168
2023-07-18,2280677,174266,559419,38540,1123247,303460,224251,314119,675945,34584,264046,236358
2023-07-11,2209607,173135,480271,36127,1083884,323761,224910,310465,647837,34149,249227,242685
2023-07-03,2211004,169420,462060,39113,1092895,315838,229141,307806,644452,36277,245999,244551
2023-06-27,2187114,136200,451823,31457,1092669,338708,224329,323107,636229,35117,238730,235333
2023-06-20,2223815,126222,506645,31342,1117899,319369,231990,345269,563833,35145,243154,252602
2023-06-13,2907468,173084,711649,155936,1096444,332825,265633,525580,534204,236005,331043,307674
2023-06-06,2500232,181871,758002,59952,1049792,383666,224761,566116,485212,64763,259055,265065
2023-05-30,2494943,185941,716664,58198,1044448,416552,229464,567073,492056,55097,257960,259348
2023-05-23,2385936,164886,682787,53056,1050328,422716,220961,491690,437143,59895,248726,266541
2023-05-16,2306298,127634,628910,57203,1044159,431121,231135,443410,361216,65914,243607,270544
2023-05-09,2296259,138545,651848,62015,1022048,425230,234247,436822,340581,63083,245569,267433
2023-05-02,2276183,134979,602843,57865,1024702,431620,231722,432791,353084,60477,243600,269456
2023-04-25,2265794,142442,617508,61429,1029554,445080,235140,408670,350193,51933,240239,263612
2023-04-18,2278321,119603,666899,60653,1026352,434887,237632,445296,321508,50397,241651,257224
2023-04-11,2248469,119080,649998,56554,973635,438455,242482,478369,313635,43838,227253,261653
2023-04-04,2219512,92516,658328,50765,932491,440912,239516,478459,303116,41875,300962,260975
2023-03-28,2142232,87408,537831,45793,950025,520869,246762,462636,276404,37210,208519,254841
2023-03-21,2149005,81745,543444,45312,978935,502773,250947,442055,300594,36216,205770,269745
2023-03-14,2550984,151693,403962,167670,972082,480887,273402,300672,366592,257335,314831,378216
2023-03-07,2133169,148976,453166,62701,959636,437632,245812,305715,381938,73936,234093,262288
2023-02-28,2113159,168441,467359,49621,956015,457970,238128,301559,408946,49421,249233,250208
2023-02-21,2074486,143931,498746,48175,957697,412608,239411,283507,385229,50219,251654,258516
2023-02-14,2076347,129049,542436,43844,957350,392416,242226,288669,381794,52236,258791,263472
2023-02-07,2053086,137027,529353,44610,943852,380377,250924,271202,404295,46232,245810,243141
2023-01-31,2061419,144395,540657,38664,949084,375133,256213,254127,395107,51404,245628,258157
2023-01-24,2024437,141156,516329,41734,957411,426159,242358,239531,362472,48104,244122,237896
2023-01-17,2056472,140680,526923,38329,973948,444676,242496,264856,374186,41922,234865,239210
2023-01-10,2032566,150277,465602,40248,948612,485521,243259,242102,356212,42170,236946,226705
2023-01-03,2010996,155431,431645,37247,944237,507776,249732,215840,331274,41755,232853,232104
2022-12-27,1961310,142921,389695,45406,954670,508391,244145,192605,348359,40586,224876,229581
2022-12-20,1986847,160644,379132,47629,960291,516312,241939,180422,372964,39951,233471,234438
2022-12-13,2477140,111051,587581,171760,960181,472024,264541,367698,377170,166092,279775,262379
2022-12-06,2287691,121180,552547,104553,949311,485563,258006,389653,418607,105729,243856,236759
2022-11-29,2314527,141995,561335,99960,982623,500695,249853,387087,449072,88805,241761,239269
2022-11-22,2304077,137283,573270,103303,953471,498798,267802,382469,400361,80758,240744,244439
2022-11-15,2343509,152873,624147,99696,943995,518947,275097,408394,376245,77293,239613,240106
2022-11-08,2318895,165888,557992,100642,925395,602586,270792,416671,351350,57047,227609,248787
2022-11-01,2336711,160373,556267,90881,937799,616967,277088,423340,367613,50807,225287,247564
2022-10-25,2361824,153107,598944,90676,944683,665069,283147,475857,281597,49569,217856,246406
2022-10-18,2336566,154213,567495,63295,932671,709308,283169,479679,253393,46574,223229,258646
2022-10-11,2277794,150575,497560,64588,907565,727377,286587,463492,255396,40039,223148,254320
2022-10-04,2261285,137578,478052,58381,911427,713995,280866,459557,267926,34140,235167,273011
2022-09-27,2233878,163675,450511,60839,903403,685284,286108,456660,270540,40213,186623,269389
2022-09-20,2141022,113078,459724,47828,914534,630587,275816,455248,219551,29349,184903,279150
2022-09-13,2603046,117486,642840,102390,937649,624171,286403,548735,156360,186943,282571,371851
2022-09-06,2314290,132145,584714,69534,932416,661072,268519,529639,191570,36261,227788,290350
2022-08-30,2329953,134543,625350,60812,956695,630013,268960,531604,214696,32390,224954,297137
2022-08-23,2329538,136398,650096,55267,952143,613795,275335,535603,202587,34003,228251,294390
2022-08-16,2346224,125609,724278,56698,988150,612060,265976,538487,168060,24237,227544,293777
2022-08-09,2299388,127542,631142,57415,964535,668616,268487,503699,163809,35978,218709,286689
2022-08-02,2310665,127898,633855,55190,1011090,690176,269845,465729,179637,24896,220741,281993
2022-07-26,2322824,118127,572470,58053,1038190,742516,272289,434469,221636,30728,221627,274082
2022-07-19,2335319,136670,562238,53925,1029332,781804,275438,429395,187901,39196,223471,281669
2022-07-12,2317580,127280,496796,48913,1035288,812128,267545,394275,222909,57281,233148,265307
2022-07-05,2309241,141214,459190,40743,1023704,818113,280153,382059,245706,54589,227663,265606
2022-06-28,2248771,145132,410697,40670,1006685,811666,293062,360614,232033,50823,223854,253033
2022-06-21,2262004,172515,377351,29718,1018213,830078,303067,328158,237730,43525,224849,254727
2022-06-14,2654399,247872,423784,179380,960036,753513,322272,309350,301208,189562,277261,282675
2022-06-07,2267420,189532,420870,65718,985567,644186,284364,287134,315193,61486,238565,273399
2022-05-31,2260467,193420,396842,55921,996987,642368,302124,262785,348939,61031,237308,261947
2022-05-24,2262171,231340,377709,53406,978878,688062,300190,247249,329769,53663,238655,258723
2022-05-17,2252109,248298,345821,55897,980008,672524,302935,231875,321870,46782,236394,250378
2022-05-10,2261956,291368,300020,58692,943043,665870,315954,212762,338423,45187,249914,254879
2022-05-03,2208674,261137,344638,54324,958101,592155,295868,223101,328059,38177,245017,238427
2022-04-26,2191696,249349,256069,56770,935308,575386,300181,229678,413339,38729,252286,249188
2022-04-19,2158797,190909,307392,48313,970632,497439,299524,238535,396459,32902,250313,252796
2022-04-12,2156967,184626,285385,44858,976986,499007,303981,240472,434180,24676,245567,243380
2022-04-05,2122357,136114,384877,44479,980029,446512,302064,237976,355645,21754,253961,242347
2022-03-29,2120049,128026,410434,33913,1019960,459989,302542,230111,319669,29457,239198,246665
2022-03-22,2111687,111850,382143,37737,1028804,513826,295692,233069,322953,21775,244864,246229
2022-03-15,2582759,285855,332775,123172,1017466,575918,332304,204651,462146,190344,263697,254017
2022-03-08,2435543,302670,286728,49048,979233,561305,335161,229009,521238,131572,240798,247767
2022-03-01,2387492,299237,323083,42937,998880,535235,311056,228560,519918,89269,247600,253766
2022-02-22,2374165,324127,250709,48407,1012399,514919,304647,193729,626093,64492,254138,251040
2022-02-15,2270263,292399,261871,45737,993607,476417,282302,173053,581509,55830,253029,242530
2022-02-08,2229911,282160,223618,40345,1020324,461827,276104,157790,617855,49071,260719,237839
2022-02-01,2283969,298553,249724,36938,1069891,435602,269815,140243,654696,47605,273169,235380
2022-01-25,2378857,353909,246760,40390,1088298,440193,283128,132274,746648,46334,286459,224172
2022-01-18,2309982,272641,285631,42052,1102099,378578,271297,139396,688591,41813,292056,228781
2022-01-11,2283672,254075,311842,32097,1118110,388888,267717,155977,644571,34531,280313,223863
2022-01-04,2297290,266454,365329,34055,1114652,382967,268011,152625,607993,42083,268686,225362
2021-12-28,2287852,255067,352334,32814,1116367,380274,275306,163720,618302,32209,259664,225182
2021-12-21,2262123,262131,272596,32714,1088429,420111,275893,166051,652338,26899,265524,224718
2021-12-14,2754633,310403,265714,180629,1052735,467989,342410,212712,661763,171639,325418,289655
2021-12-07,2514383,287566,270655,63471,1084845,435905,305795,197495,661790,170271,263698,246168
2021-11-30,2510714,318071,259949,56652,1110644,428935,318330,182159,660182,127919,277390,264432
2021-11-23,2455317,258272,260805,50755,1148213,377561,306799,176951,673469,125543,272632,246895
2021-11-16,2454894,248795,292057,48884,1150240,375607,306532,185979,669385,116327,273172,233999
2021-11-09,2437804,266727,303703,44115,1141080,388517,305495,182620,653254,101826,272939,233577
2021-11-02,2431931,259326,297185,44334,1146988,384268,300730,177051,665270,97210,275903,237284
2021-10-26,2404805,233968,304844,39941,1166126,366871,309557,192437,681455,69082,274773,244723
2021-10-19,2386587,228208,322517,28371,1172961,385652,299522,199882,652173,72987,258179,240523
2021-10-12,2403163,257068,278775,30002,1145000,407518,303382,198188,718233,65773,262461,228077
2021-10-05,2437353,250996,293198,34403,1190268,395587,304133,194844,726445,69332,263418,239299
2021-09-28,2457374,247202,290929,42086,1191633,373072,309092,185610,735196,75006,270900,241949
2021-09-21,2453181,194699,320543,41151,1240435,384361,300002,184740,739102,61410,283735,226598
2021-09-14,3051765,281141,415947,194427,1238104,374581,360825,210741,832832,212326,422141,268849
2021-09-07,2827555,286800,446517,111750,1289224,371919,272788,215914,844424,164873,360551,250782
2021-08-31,2776075,253029,448469,105362,1289604,382878,262480,207557,815826,149037,371634,250073
2021-08-24,2744903,282755,460629,95114,1283238,402455,258518,200174,785466,141278,360974,249849
2021-08-17,2716225,266557,440831,92397,1300871,395939,268794,185738,782366,142101,327326,252522
2021-08-10,2696698,260306,464354,86214,1298531,379006,250767,180630,770872,153113,327602,250268
2021-08-03,2697035,244024,448067,87921,1303027,399084,254271,183041,773260,155960,328069,244833
2021-07-27,2666461,219666,422226,82145,1316776,401316,255397,187902,787024,143552,308790,250476
2021-07-20,2667977,225371,402272,78656,1359510,414934,260547,198458,803461,139771,278656,249204
2021-07-13,2632508,204857,402191,72920,1362434,394279,255535,191149,777468,138853,275000,247891
2021-07-06,2610712,220190,400789,64956,1358115,396744,259729,185849,765094,123419,270515,249299
2021-06-29,2571895,198058,387468,63104,1351124,384470,265858,170643,776853,117397,281581,239974
2021-06-22,2563884,179131,350369,66243,1378019,409803,262497,167287,783343,117283,268915,236919
2021-06-15,3117658,246619,481488,156631,1362911,407605,318871,225593,863151,277592,414259,255651
2021-06-08,2816156,263107,450630,107404,1294141,422438,269382,238327,839222,153227,385780,235682
2021-06-01,2767524,268600,475974,70105,1271270,413491,273371,246286,830130,152314,379225,229538
2021-05-25,2735735,272273,454978,76003,1287071,437097,261112,234200,829727,150840,354906,229936
2021-05-18,2619960,246059,449680,58312,1259677,425601,261085,229992,797864,120638,342487,226844
2021-05-11,2655280,257697,482204,62982,1285071,420491,263013,261189,804315,118338,305682,223835
2021-05-04,2705647,257981,515537,62273,1305694,421614,259799,295058,802854,117001,295639,245179
2021-04-27,2713231,279827,526946,44878,1274414,431985,269002,302202,798307,102523,339920,263330
2021-04-20,2687111,256439,504265,57875,1274122,436408,272319,311936,805574,94902,316802,237170
2021-04-13,2643642,228802,497708,50024,1258255,438714,284266,332091,779866,77259,312375,229102
2021-04-06,2611712,218144,473375,51862,1249028,448369,297184,358483,792366,21069,316050,224384
2021-03-30,2564664,212212,411336,44836,1219957,450893,316212,362268,804160,20491,282338,220011
2021-03-23,2540184,192804,394314,43526,1203859,467462,319709,387462,792241,17038,269999,216403
2021-03-16,3063652,320554,464110,130762,1142219,475718,407239,427946,764491,217902,311359,266627
2021-03-09,2779898,339896,441778,74183,1156115,490936,345850,409075,776210,70184,274048,263837
2021-03-02,2767213,335891,474606,53414,1174255,469174,322958,440137,767786,52241,278405,299082
2021-02-23,2652739,297495,508200,48621,1256538,452333,290885,343571,759019,47896,265663,249989
2021-02-16,2636295,266222,554525,39028,1254389,438037,277361,368183,721706,42408,286334,244719
2021-02-09,2619444,274612,505404,42190,1240845,439998,284833,356256,731663,34395,282243,231577
2021-02-02,2640747,292211,482745,42286,1249502,496886,268862,356531,732551,28934,283088,228087
2021-01-26,2617305,243704,479657,37735,1315434,478931,276306,344395,725435,27043,264347,226469
2021-01-19,2599308,242735,443832,32007,1343369,502797,281940,301708,709432,27142,257049,245768
2021-01-12,2578114,258506,448414,26994,1312800,500375,285977,293805,692350,27092,260917,255366
2021-01-05,2553480,245863,426881,29808,1322332,535710,273410,283967,662213,21404,265012,230577
2020-12-29,2498905,241881,412303,25622,1298684,526947,277662,250433,659109,21429,256322,218209
2020-12-21,2475909,237456,386563,22107,1288749,535164,270999,256868,665558,18741,255402,223765
2020-12-15,2999769,296704,426674,96838,1282792,533536,353680,331611,627361,206667,296522,373931
2020-12-08,2715113,293328,462970,61671,1276667,524444,305258,312947,583491,72924,270720,328143
2020-12-01,2617521,284173,437700,42702,1238745,535888,305730,307174,557779,45323,271550,321479
2020-11-24,2549321,266062,435824,39288,1228469,538062,299805,283063,506171,46469,273929,310789
2020-11-17,2534850,248976,395663,40220,1206610,551377,316676,281086,519485,37955,272832,304401
2020-11-10,2460742,216135,376397,40311,1189251,554724,307424,276671,501008,40982,261258,277600
2020-11-03,2410740,206359,368107,39857,1168391,612368,285021,272168,484214,27447,257815,257643
2020-10-27,2436946,216641,373307,42265,1192114,587201,285084,261632,499933,27637,265430,265443
2020-10-20,2435244,198620,389239,45232,1226270,593464,262326,271396,490806,27164,280760,257765
2020-10-13,2471530,183408,427655,43273,1240089,574053,277018,286829,479450,30825,298308,269709
2020-10-06,2476190,207968,381676,37596,1218974,631800,276787,299115,479773,23851,290389,282351
2020-09-29,2473492,187153,349892,37943,1264926,673779,279144,293201,505763,27146,259579,261189
2020-09-22,2472951,175699,338079,30069,1317683,660553,276579,296783,522852,26697,245485,276863
2020-09-15,2908148,217721,472605,88485,1263830,639449,330502,361346,390073,239049,286313,382237
2020-09-08,2706399,245682,492367,46573,1245754,632981,298055,428161,373455,82085,253701,379333
2020-09-01,2789621,243353,585855,47685,1313111,626797,283998,474197,369383,71112,256020,364227
2020-08-25,2746170,208466,578966,38830,1342049,628437,263430,472159,369064,65859,255440,359234
2020-08-18,2729290,210803,556752,30511,1314513,635477,280027,472044,368077,65528,256577,354746
2020-08-11,2694088,205671,568985,25204,1306921,636272,270310,471730,344419,62323,251164,373387
2020-08-04,2676398,197891,546627,26350,1299522,687399,275828,472256,323783,53608,250648,367391
2020-07-28,2647149,222251,486895,28880,1263948,719014,303168,432297,334308,52541,240720,352217
2020-07-21,2633214,212907,528760,28250,1218305,717834,319974,450838,267596,51728,244971,330372
2020-07-14,2625841,202015,519510,29163,1235179,744900,324681,438090,243407,50000,239330,328654
2020-07-07,2618026,203666,493233,29963,1222614,787029,310673,442943,237872,51892,244649,319645
2020-06-30,2647722,216237,488616,27326,1223366,827548,320983,448959,248171,36396,249158,321831
2020-06-23,2603271,160539,512239,22006,1268366,819360,321833,439860,213328,39621,242517,306200
2020-06-16,3493739,243226,695761,119626,1294196,777280,404308,412860,547316,213757,692297,354040
2020-06-09,3277813,264043,681847,67055,1316286,725957,318590,427661,580063,148216,628621,338773
2020-06-02,3215453,270802,663270,40703,1320597,800737,317515,463404,574165,74325,625761,350078
2020-05-26,3202921,225742,643345,37957,1371252,827548,307244,459750,591596,63585,635752,356087
2020-05-19,3213651,229026,589463,42343,1374697,893916,313398,463955,584375,63707,628395,357410
2020-05-12,3249482,232814,562765,49360,1414353,893063,327242,427354,593592,59580,634952,383070
2020-05-05,3245239,251820,553833,44551,1400529,908003,335171,440028,615275,48828,609966,361434
2020-04-28,3327759,253125,582793,45274,1499016,907358,328843,417028,702781,41589,625122,352015
2020-04-21,3389559,294012,535648,45169,1507159,943918,342249,401714,729038,67577,609626,346331
2020-04-14,3434258,287721,569891,49841,1508605,924687,384391,418224,718069,66599,590612,356166
2020-04-07,3447518,312571,485395,58767,1486473,1032204,401884,383390,715087,61269,587663,340853
2020-03-31,3439568,354469,479889,41676,1529456,1048017,418044,397718,675098,53678,511728,372905
2020-03-24,3320161,361870,365316,41277,1441228,1099884,438075,351959,774663,51345,418946,324636
2020-03-17,4554164,400187,476113,279069,1370154,1026196,620941,162337,960991,501832,816216,465319
2020-03-10,3438566,305518,491967,105825,1433750,884310,362642,195412,809728,241542,583568,323674
2020-03-03,3065867,334113,465209,73930,1318103,661002,412417,188475,879287,102195,490643,278909
2020-02-25,2843780,285840,409533,76709,1411587,525241,278029,198123,939528,109303,354458,264216
2020-02-18,2839347,273619,515497,46472,1562309,438228,257563,181626,963824,111566,297054,257945
2020-02-11,2779131,264185,547817,42804,1544700,442721,245637,177530,946960,95517,302305,258272
2020-02-04,2697443,260162,479644,34344,1517375,459615,229782,164104,948131,86123,295461,260602
2020-01-28,2741743,274379,503260,34630,1539295,488504,224130,190418,943378,76478,287537,263905
2020-01-21,2772927,277495,535211,45645,1581681,480609,212070,184098,904477,78103,285186,245076
2020-01-14,2703002,263419,499376,41556,1564147,470129,219094,167771,872490,72226,279987,251223
2020-01-07,2709583,306634,496926,33576,1517347,485703,226936,211413,842691,52239,267561,269404
2019-12-31,2720284,293349,482680,33818,1518381,490510,230113,215961,872769,50163,277799,256529
2019-12-24,2716155,262305,471911,28395,1542418,490988,221838,248767,896238,48174,273621,251785
2019-12-17,3199738,302347,479155,116070,1401876,527852,349410,249315,821663,300843,408088,297429
2019-12-10,2963845,219011,450392,64396,1428639,537059,247407,284277,773847,323187,298023,264470
2019-12-03,2893602,213452,441793,56211,1423216,577580,253518,304660,760619,242526,293583,262107
2019-11-26,2887170,206491,505108,59510,1447559,546078,247611,311121,738804,219696,293148,274261
2019-11-19,2794058,182996,473723,74921,1440339,537669,258906,290650,687903,169906,279420,270023
2019-11-12,2750302,183592,468230,62633,1448889,530818,253847,271719,645446,165563,261810,272677
2019-11-05,2677630,185344,464135,59658,1421632,556650,247722,267680,621243,126730,270392,264194
2019-10-29,2626285,182993,413741,51601,1419546,583612,254856,267107,609849,105214,255012,264818
2019-10-22,2533853,174099,388379,47721,1398083,615143,250917,249403,551283,73486,249434,259814
2019-10-15,2527826,165985,363899,41160,1390991,632189,263787,242272,575789,56181,270218,256477
2019-10-08,2491160,168068,297587,41071,1361850,656190,276641,228773,584857,34255,275604,256873
2019-10-01,2477294,146148,311572,40161,1418996,652504,267880,205440,557940,33642,269359,264151
2019-09-24,2478195,145953,340491,37185,1452385,637864,260919,194506,555224,32610,257396,262717
2019-09-17,2967550,180831,422575,120218,1377429,663096,332277,281616,539918,220961,358560,301625
2019-09-10,2733454,159922,446904,59041,1425285,663845,277207,265542,509261,140830,306837,275962
2019-09-03,2619124,138775,413838,64542,1398710,695156,279925,239488,445355,88685,314863,282666
2019-08-27,2601022,134708,373167,70034,1413221,711065,278952,247757,479411,77576,273582,275809
2019-08-20,2576472,132157,341015,65078,1396839,740261,275281,247978,497549,70946,288729,264849
2019-08-13,2555212,125150,376611,59273,1418872,673362,276889,232037,491152,74780,271067,267698
2019-08-06,2602448,176295,348678,56678,1456252,682183,292561,217959,529620,59513,241882,291944
2019-07-30,2641389,183033,402720,38394,1514444,621668,246907,217744,602765,72658,254340,314452
2019-07-23,2639816,188862,402643,34690,1522933,627966,246988,207442,614157,67880,263874,302833
2019-07-16,2641285,175453,446425,37278,1569319,611584,229213,199583,610754,61409,264493,302565
2019-07-09,2566398,165988,439264,33162,1526024,618702,237532,197833,557961,45945,260751,292614
2019-07-02,2545506,181371,430659,42887,1502007,601101,240066,199410,569817,37932,262010,295556
2019-06-25,2467541,154791,402835,41993,1504974,594310,231522,181589,560508,27410,252007,274565
2019-06-18,3066008,211185,432061,142486,1426852,638227,319280,245736,560659,261518,322891,356281
2019-06-11,2730040,225209,415710,60919,1422136,634425,248540,226972,579688,171997,254057,286407
2019-06-04,2714128,309488,378037,58276,1349709,649626,275826,218625,582704,132149,243649,304124
2019-05-28,2695841,275724,375607,56709,1327864,643359,267257,250867,601784,96014,268101,310909
2019-05-21,2653510,250653,374269,52910,1325889,629536,260550,254614,594027,95426,272203,315868
2019-05-14,2660327,260831,372226,44144,1328718,619585,266084,264305,636211,84042,278220,323128
2019-05-07,2642843,267684,332686,44893,1363097,606365,266275,269057,670080,71508,270983,335498
2019-04-30,2638914,261788,347531,43022,1396753,607834,248812,258069,706919,61805,270281,315519
2019-04-23,2682940,277345,410109,41085,1396624,599768,250564,278574,692020,55616,283715,333932
2019-04-16,2621649,237792,425806,36322,1398971,578645,254423,274545,677146,40175,277921,311210
2019-04-09,2558637,223731,412101,32615,1360015,579678,267500,282494,645589,29794,268433,293517
2019-04-02,2527763,213888,391808,35495,1360005,599532,272031,258123,619386,24993,276174,306731
2019-03-26,2504206,220875,363443,31930,1344827,595376,275666,234958,619412,24504,283780,312261
2019-03-19,2498540,196647,399911,36375,1377648,626463,272276,225422,593294,22269,276167,273676
2019-03-12,2879657,215864,388143,125878,1280253,609343,337637,232926,549265,252932,339068,336239
2019-03-05,2623571,231651,423779,60166,1267188,609774,276485,249320,524131,139086,300438,300656
2019-02-26,2699419,205879,424348,59768,1271900,622046,292736,227032,585757,146208,397779,287825
2019-02-19,2628240,202578,398879,56487,1220037,663302,288852,251247,544878,109964,397754,292887
2019-02-12,2645788,207255,385705,58257,1223186,652067,300008,244025,570328,116807,382611,285521
2019-02-05,2653040,237804,423181,53561,1227930,618568,304815,231557,598044,108512,377536,278404
2019-01-29,2694025,282534,386884,44931,1249671,605099,318130,217106,752287,102928,369985,262807
2019-01-22,2676983,248348,390817,55682,1284827,626521,315806,208806,724527,101152,353762,263631
2019-01-15,2655210,219550,333977,49046,1309964,648491,312663,194051,758701,96232,343235,269046
2019-01-08,2628458,236322,292549,51532,1317591,648060,315744,158947,825575,62194,325739,258556
2018-12-31,2694884,296016,285201,54125,1307877,678486,324962,183177,889633,53218,306845,225193
2018-12-24,2808490,436477,287420,48743,1275156,738849,326108,190718,951184,46064,333978,213965
2018-12-18,3220465,404687,356910,108483,1161761,787759,369680,323907,847353,285181,417310,275787
2018-12-11,3135184,359637,376565,95965,1165132,785622,349479,344265,765417,341116,345476,240885
2018-12-04,3072144,305182,417175,93200,1213418,729758,339178,321787,729399,340403,328365,250049
2018-11-27,3037661,328074,376861,85389,1215873,769887,342332,311759,748550,302849,291989,231319
2018-11-20,3049639,302245,378121,72109,1227153,785100,342663,312210,784329,280194,298561,231330
2018-11-13,2967052,285460,418415,79494,1251085,775397,315913,289082,692722,269423,285816,246071
2018-11-06,2940426,298629,406855,79045,1209996,804548,313750,283076,647654,269911,283390,240331
2018-10-30,2988190,381923,410941,61975,1161987,802768,325489,305666,711526,235667,282054,243635
2018-10-23,2919850,338497,400755,49697,1233952,793784,293521,301279,722639,200077,283441,250105
2018-10-16,2875182,304332,328781,54480,1306676,788562,300295,250651,739109,190548,277896,259281
2018-10-09,2840595,224310,391052,49344,1450785,732574,275420,205746,738694,176767,283041,264445
2018-10-02,2783452,198578,416117,47674,1535399,732025,261195,168381,731908,143720,266449,237007
2018-09-25,2732088,184271,431992,36866,1539119,732786,263259,160453,717559,107668,282949,233186
2018-09-18,3299237,243478,478012,124087,1469812,749218,383767,214677,710525,305334,387904,298015
2018-09-11,2918387,291099,513146,81482,1400952,745039,272360,216435,684755,129385,387776,257519
2018-09-04,2893316,295334,523408,70716,1409846,774585,257544,209049,640511,122348,386530,261348
2018-08-28,2876521,347694,519404,84773,1401508,816791,241495,185637,589891,109554,376233,264315
2018-08-21,2828985,340436,506464,80272,1356441,861797,245466,207470,527857,96292,376769,262186
2018-08-14,2819606,344881,471792,86277,1340748,860389,257817,193120,555971,86712,379759,256780
2018-08-07,2830470,339650,482248,83779,1373200,860077,257757,192084,553619,84632,373766,262301
2018-07-31,2762632,333057,427497,79228,1343110,861946,259534,173958,556686,93838,356212,244349
2018-07-24,2779106,337301,488085,75701,1367045,852329,272009,183506,538163,74683,349388,255510
2018-07-17,2777242,321909,472027,82105,1383818,855920,280619,162110,512462,66200,360797,275498
2018-07-10,2720946,310066,434216,71374,1385362,855232,293034,129262,525465,63085,339189,261922
2018-07-03,2677808,306650,398174,71393,1353492,874842,287247,127526,546782,42611,340148,242142
2018-06-26,2687018,335956,429691,66208,1368518,866717,290509,115652,539489,40044,320879,242801
2018-06-19,2679161,314219,412618,69214,1449532,835902,283238,104211,587533,29261,300421,250083
2018-06-12,3411142,371663,469107,170085,1351669,852426,411995,166647,904216,134274,672158,255027
2018-06-05,3242617,360139,445781,102779,1269321,855048,328701,197310,860912,192515,641966,244253
2018-05-29,3209503,405636,471071,75325,1242910,857380,327733,212641,862294,171412,629667,238954
2018-05-22,3128400,406479,427893,85578,1264657,832685,331953,190587,896223,128078,573838,227664
2018-05-15,3055622,401481,421080,89520,1235608,735250,345281,171491,928399,103953,548920,236352
2018-05-08,2989404,396094,400886,66565,1222784,715674,340312,176446,953299,99579,532184,229535
2018-05-01,2994612,448920,365350,73257,1233427,725442,327251,160111,1011908,97287,498448,226097
2018-04-24,3040799,425049,443465,89411,1283288,666882,309860,163531,1024112,108423,491814,225417
2018-04-17,3007691,369858,429620,100076,1303859,666036,319010,168543,947460,116361,474823,237791
2018-04-10,3030240,396803,433942,86584,1214577,654356,399360,192038,907318,106505,472939,242281
2018-04-03,3052445,418351,422436,85151,1234369,735246,402645,196977,870585,105779,455043,231610
2018-03-27,2974542,423760,403739,93120,1255548,682507,406273,180526,890947,73346,389265,232725
2018-03-20,2757489,333829,444749,81606,1405269,658049,327538,145689,792152,35409,294774,229470
2018-03-13,3763469,460328,544039,175504,1506889,674349,391261,328777,1026964,384796,345101,318102
2018-03-06,3320841,444490,497652,125564,1493745,692141,284936,313298,1052884,178770,315501,239266
2018-02-27,3331246,412143,539154,99433,1585511,677675,275441,305463,1076172,161923,311287,259060
2018-02-20,3327297,418900,535965,96660,1567355,696574,271092,319887,1053378,157146,321832,267352
2018-02-13,3341713,470038,489119,133242,1498752,722235,311242,279821,1060986,129227,354506,252183
