report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2019-09-10,204212,34958,54054,5621,80006,42565,3543,38960,46155,3323,33973,37481
2019-09-03,200086,20342,51317,5677,83656,41465,5096,46398,41514,2443,33334,41684
2019-08-27,200114,18772,53163,5369,83530,40538,5787,49229,37052,1945,32119,44864
2019-08-20,191768,18276,54442,3989,82499,36237,5961,44433,36135,1818,31049,41563
2019-08-13,194142,22846,49999,4290,86488,35282,5423,38145,42729,1825,31675,40646
2019-08-06,204915,26705,50880,4604,94787,36471,6492,34820,47677,2224,31909,42750
2019-07-30,228217,50046,67067,4993,90548,38749,5325,38729,57892,2162,32964,39148
2019-07-23,224625,53319,65471,3686,86268,37677,4436,37014,59482,1314,34912,38910
2019-07-16,216097,53307,60993,3797,87650,35177,3536,27334,59741,1448,34082,38576
2019-07-09,210823,48007,51622,6874,80516,37290,5239,32332,57066,1320,32395,38676
2019-07-02,209069,45989,52840,6046,83613,37790,3691,31643,57954,1520,30959,36005
2019-06-25,216956,48255,58462,5101,87721,39005,4387,29884,62435,1927,30533,34440
2019-06-18,247705,26959,54698,8399,81600,47385,11642,51758,52988,23181,35346,36293
2019-06-11,219921,34035,65634,2393,82879,50336,5101,55495,45380,1199,33696,40378
2019-06-04,222720,40475,73773,3322,76661,47976,6279,58465,40486,713,31557,36625
2019-05-28,223713,39355,72971,3382,78989,44411,6022,54355,45479,461,34803,38122
2019-05-21,216280,40287,71490,2203,73184,35339,7501,53735,47020,283,32636,39196
2019-05-14,216460,39940,74969,2833,67469,37823,10965,58605,37505,265,32327,40098
2019-05-07,208882,40976,54731,2492,69888,53182,5994,51656,44323,720,33145,37101
2019-04-30,219945,43531,55959,3514,73446,54023,4977,53250,54133,885,32322,39481
2019-04-23,217253,40804,54569,3655,72989,55136,4799,53925,49248,1086,32487,41771
2019-04-16,209067,27273,54231,3887,72785,48587,5528,55927,45170,248,33210,43492
2019-04-09,201019,24834,50293,3726,73866,43244,4543,53701,52610,490,30531,38597
2019-04-02,196541,24633,50789,2645,70463,45443,4685,55124,48433,327,29128,36528
2019-03-26,193624,29788,47243,3469,68311,48155,3332,50216,46072,184,29545,37978
2019-03-19,199340,23740,46809,2322,64879,63480,3503,66853,36852,319,28501,38355
2019-03-12,257837,29119,53956,8057,55381,69353,6429,103710,46228,16682,30990,47878
2019-03-05,232670,27312,44877,7884,62304,67007,4120,94796,54476,2564,26132,43138
2019-02-26,223287,29696,42658,4025,63077,68573,4409,87825,54192,1285,25818,41201
2019-02-19,221601,28472,42110,4409,59475,66327,4518,89196,53849,1283,25626,41122
2019-02-12,215006,29682,41383,3635,56376,64939,3027,86048,51586,1847,25826,41772
2019-02-05,215458,33513,55560,4939,55310,48552,3496,83376,49922,2078,26794,44680
2019-01-29,217732,44037,50064,3890,50229,56771,3712,83944,54020,3050,23719,39555
2019-01-22,206783,28338,47824,3144,49378,58475,3655,91858,49405,2997,22257,32485
2019-01-15,208903,25174,46642,3220,46718,60657,4326,98242,39303,2341,23154,42766
2019-01-08,205311,28983,42487,3827,46753,63630,3155,91052,37060,2863,23689,40848
2018-12-31,203989,41791,44498,2750,48361,69474,3944,70539,36771,4254,27189,31392
2018-12-24,208265,67201,44699,2013,49602,71257,5428,37339,44686,1304,34563,29508
2018-12-18,272148,57295,51075,5143,51106,75043,13316,70140,53609,25725,39237,37064
2018-12-11,253480,47279,53809,2385,53306,84304,9702,93234,54963,8925,29772,31241
2018-12-04,243099,32653,47879,3653,53629,84164,10016,95772,44966,7988,32787,34343
2018-11-27,240730,48280,39042,2677,53134,82319,10259,81022,55812,6164,30854,35115
2018-11-20,256397,38966,39084,11110,58061,85018,11630,85192,50702,6313,35598,38722
2018-11-13,248663,38078,54982,5436,54854,82232,11801,95410,38890,4449,31383,39386
2018-11-06,243313,38852,51035,4758,53859,83979,10088,94359,38879,2886,29130,34716
2018-10-30,248265,53257,50136,4618,52690,74834,9303,84505,50629,3001,32813,38829
2018-10-23,254359,60037,64492,4679,58846,60660,7411,77081,60772,2599,34980,36146
2018-10-16,250718,48061,53886,4797,67842,62913,6752,79566,66069,1833,32200,39093
2018-10-09,247730,35757,60482,3085,87516,61358,4907,67198,67667,1880,36337,35522
2018-10-02,247207,48740,55125,4276,104115,53679,3755,43768,82192,805,33927,35791
2018-09-25,247101,37814,58287,5778,106515,51210,3972,49326,83483,776,33206,34294
2018-09-18,308395,34810,63453,3843,80690,68652,29128,82706,64001,29069,37903,38149
2018-09-11,263631,43533,67356,4190,82302,70872,2994,82018,68507,1896,36802,37056
2018-09-04,266283,55019,68801,4788,86901,54903,4053,69265,76251,1869,36386,42133
2018-08-28,246273,58996,58209,4217,64359,53018,4373,68954,74474,1579,34483,38465
2018-08-21,239836,52761,60297,5203,63945,51506,4802,67421,69458,1852,35109,36570
2018-08-14,237572,52681,59704,4008,64704,48352,4128,67944,71939,1947,33390,39815
2018-08-07,244972,53948,64889,3582,69515,50045,4751,66362,72344,1624,33732,38874
2018-07-31,239608,61198,66227,3853,66506,49738,5358,57424,69341,1756,35416,36052
2018-07-24,239453,59717,65312,4195,74166,49388,3034,48297,69026,1646,40598,38397
2018-07-17,248675,70196,79279,3741,76602,48297,2925,43939,69998,1970,36699,36111
2018-07-10,243295,64143,87137,3279,77333,47408,2687,45234,58807,2159,35481,35950
2018-07-03,242301,63902,84308,4490,74573,53153,3488,47581,53033,2117,37085,36228
2018-06-26,235491,51408,82817,3941,80003,47902,3657,48085,51434,2137,37290,37997
2018-06-19,225971,50108,69714,5412,80217,49472,2671,43578,52728,1380,33703,37402
2018-06-12,292508,53059,67136,3817,49581,60399,26414,73026,48925,35381,36960,38665
2018-06-05,259707,59203,64506,8617,54820,59427,3212,71115,62885,15690,34254,36137
2018-05-29,251285,46913,73505,4001,50845,61525,4303,85507,51761,13699,32301,34926
2018-05-22,245088,43506,83887,5350,50019,62080,3054,88552,38360,12919,33210,31786
2018-05-15,248298,51324,76086,3099,51529,60757,3096,86625,37452,12400,33613,45529
2018-05-08,235042,45701,67414,4521,46816,56642,4798,82520,45709,12518,30231,34062
2018-05-01,239248,45961,69821,3807,44984,59039,5104,84165,34213,14712,30972,33215
2018-04-24,244199,48245,89949,3605,42855,59545,3799,87655,27971,16809,33918,31342
2018-04-17,238235,53999,66881,4671,46991,61633,6693,75801,42759,12889,30346,32726
2018-04-10,242932,55595,83276,4188,53475,62107,4491,71780,37965,13947,31372,29353
2018-04-03,253749,58232,87844,4107,58682,61654,4659,72354,37532,12811,34518,30641
2018-03-27,234482,53230,66495,4182,61161,51205,5043,59880,51025,8292,33885,33711
2018-03-20,231638,54627,57853,4886,75829,54240,3730,45900,61121,2631,35824,33021
2018-03-13,294100,56631,55086,8102,47061,69072,31096,69616,52740,33012,38203,35403
2018-03-06,242052,48533,53149,7407,43296,70773,2838,74022,43123,23273,33902,34211
2018-02-27,231434,34295,55210,6644,51754,67099,3074,78051,38604,15047,31140,36060
2018-02-20,232293,41359,76980,2493,43205,60721,4074,84183,26390,15975,29922,35180
2018-02-13,230028,51384,78757,3723,41840,67104,4526,74618,24251,11585,29302,28172
2018-02-06,245714,73991,65550,4473,55736,51215,5249,51892,67854,7293,35674,29824
2018-01-30,259722,64624,64713,5403,69443,57742,6561,56196,67373,7717,37851,32733
2018-01-23,255968,61093,71998,3935,74155,57012,5553,58822,63947,5767,35153,32865
2018-01-16,274087,78975,83656,4974,79145,56480,6770,52843,64646,5166,35447,34968
2018-01-09,259301,75578,86872,5662,80279,55994,5524,44358,50041,4288,35003,35532
2018-01-02,276944,88400,106241,5240,78236,55400,7102,49341,50827,3818,34478,33146
2017-12-26,287695,82771,117039,6058,90751,60561,4163,53870,49757,3231,37177,30339
2017-12-19,275883,79423,102134,6432,102865,60065,3302,39508,52148,2595,34280,30883
2017-12-12,362049,81098,77383,33845,67670,63181,38013,68844,66763,21741,40684,39398
2017-12-05,304281,92868,87408,9183,74458,62377,4018,60722,68859,13975,39760,36368
2017-11-28,294553,88029,70402,7926,71439,58335,3860,64965,74758,15552,35183,37845
2017-11-21,294625,86668,63891,9091,71081,55849,6274,59771,80552,18025,35671,37775
2017-11-14,286304,95589,73785,6849,60467,47961,6489,55416,70851,19633,34597,39105
2017-11-07,275700,88170,60409,6692,61575,49432,5247,51376,76477,19986,34252,38493
2017-10-31,271964,89222,63226,5996,64747,50431,6139,47588,75294,15122,35389,37785
2017-10-24,279448,91957,72781,4678,63043,52212,6077,57235,74389,12358,36367,38354
2017-10-17,278487,87623,71317,5126,68536,57475,4572,62722,71545,8999,33330,40242
2017-10-10,282136,88538,76768,5002,68391,55545,5497,65454,75513,7830,33277,38528
2017-10-03,269830,80419,77417,5769,67964,53116,5895,64395,69721,5236,32509,36212
2017-09-26,267660,80790,73618,5923,69877,56854,6211,58323,68677,5429,33083,36552
2017-09-19,264612,85575,63964,4412,75022,54559,7466,47396,76043,6093,31488,35158
2017-09-12,357762,91065,89742,9792,52176,53334,33999,87126,71479,35792,34433,43567
2017-09-05,281453,88428,94263,4328,52086,42308,7727,78342,64221,6380,32158,41740
2017-08-29,290894,95658,102011,3471,52341,46107,7408,83178,62375,5780,33108,41141
2017-08-22,293728,98786,97366,7677,56667,45602,6675,72066,69157,5408,34190,40239
2017-08-15,302526,120990,95926,8154,60561,41905,6017,59680,78285,5471,32484,44138
2017-08-08,299774,119882,91334,8586,62604,40532,6868,54914,87037,5738,30972,39987
2017-08-01,292801,122180,88272,5680,63364,39471,6209,46047,91155,5646,34299,39994
2017-07-25,290215,125418,80400,4960,66449,42521,5165,40575,93249,5937,32679,39381
2017-07-18,283514,116343,85632,5580,73798,40864,5075,35716,83288,5650,32058,38934
2017-07-11,279925,105054,84505,5587,72486,40107,5228,45344,84945,4629,31936,37860
2017-07-03,292139,116522,90304,5326,75628,39305,5849,36742,94105,4803,35876,33760
2017-06-27,285882,124445,85312,5056,82864,35429,6704,15194,97146,4966,36054,34004
2017-06-20,284706,120713,76102,7153,91270,32348,5889,6848,113503,4206,37279,29452
2017-06-13,448235,138125,94798,7305,65493,30545,53579,27921,113752,95085,38638,35406
2017-06-06,316206,138828,86888,3567,76601,30384,6941,27349,124511,11842,36578,34194
2017-05-30,275501,122517,81995,3882,65056,23815,5066,30733,103405,3691,35038,36025
2017-05-23,270209,113891,81120,6886,64572,23749,5037,34808,99531,2354,32135,34712
2017-05-16,269961,114117,80055,4740,71672,24797,4694,29927,97769,1767,32680,36029
2017-05-09,269319,121642,71766,3129,73687,25152,3940,23588,110521,1882,31763,34386
2017-05-02,272977,125468,75850,3749,72766,26190,4018,20339,106876,4661,33001,34633
2017-04-25,274869,135684,74826,2678,71824,25277,3657,17218,114112,3002,32055,33010
2017-04-18,255345,119978,69046,3012,67303,28412,4571,18823,103342,1338,30829,31048
2017-04-11,248870,109079,71668,2751,71898,26623,4015,18437,96051,1419,30802,31344
2017-04-04,242137,105511,72156,3869,70449,27192,6316,13112,84839,1417,30284,31280
2017-03-28,239468,99805,75754,2818,77676,23589,5403,12945,82534,1458,31567,29217
2017-03-21,238636,93849,76179,6071,74356,27678,6543,12593,75734,1591,32351,27196
2017-03-14,304608,92449,89066,8458,42813,31569,43391,36636,44850,31463,37896,35907
2017-03-07,234280,98974,80823,6899,39969,28964,14586,31762,50465,1380,30794,30681
2017-02-28,239259,106013,79628,4871,48140,26626,8141,31592,68917,1457,30786,30935
2017-02-21,234577,97544,78518,4659,55524,25608,4810,32046,66580,1377,29599,33049
2017-02-14,228852,92128,74777,3435,59236,25527,4528,30119,76028,1147,28744,32084
2017-02-07,231695,93449,73569,3973,60498,25805,3892,30452,82826,1087,28787,29203
2017-01-31,237584,101645,66475,3088,64615,27644,4235,26274,97519,1135,29219,26130
2017-01-24,223472,92748,62749,2862,58785,28124,5206,26594,83614,1125,28881,29959
2017-01-17,225374,93345,66379,3302,63936,26896,3854,22208,87178,1007,29075,26223
2017-01-10,222116,89501,66707,3586,63184,26774,4204,22653,83651,811,28928,26827
2017-01-03,229623,98112,65104,5317,61153,27166,4277,21615,93188,598,28818,20634
2016-12-27,224401,103202,62576,3090,61460,24362,5348,14720,99297,696,29355,19785
2016-12-20,221956,98732,69314,3211,65306,25109,4477,13037,90738,957,29481,21290
2016-12-13,299000,94389,66663,6743,42607,30989,27842,45584,94260,39758,32951,20727
2016-12-06,254185,82237,74902,8617,53233,35219,4306,59998,85922,3132,31323,32651
2016-11-29,255284,102942,76433,3150,65183,30282,4385,36548,102262,1441,30600,25597
2016-11-22,250586,106962,76065,3608,64142,30882,4652,28811,98714,1310,28799,25447
2016-11-15,255504,112768,85033,5159,61164,32238,6438,32135,93757,1238,26905,23378
2016-11-08,299111,172428,64285,4773,65442,32282,5807,13868,157473,1726,26897,23930
2016-11-01,316487,183669,65141,2643,71699,29732,4519,15121,175631,1727,28041,27924
2016-10-25,316293,165582,67326,2707,85647,28763,3584,16807,173081,1457,31120,29131
2016-10-18,304774,150318,75954,2061,85697,28576,3749,21354,156905,1212,29855,26425
2016-10-11,297468,147275,69573,3384,69777,29920,5797,20785,150027,1174,41095,28457
2016-10-04,295870,142225,71431,2675,81349,28993,5500,21422,149660,888,29157,27141
2016-09-27,297206,143483,72794,2348,80836,26812,5757,22205,151872,829,30278,26885
2016-09-20,274840,123312,73104,1783,80986,26913,4460,23972,133134,757,27814,25865
2016-09-13,321461,118148,75295,6891,65941,26813,23477,32244,115851,32155,29205,24970
2016-09-06,309012,145982,74003,3417,88498,27040,4371,22099,153316,4232,29280,28420
2016-08-30,305439,144181,79331,2445,89056,26908,4545,20946,149729,3163,29662,26424
2016-08-23,297330,141780,71702,2111,86028,27077,4410,19146,150171,2076,30321,26309
2016-08-16,296690,139343,74131,1900,87137,26883,4111,18078,144210,2051,32394,28690
2016-08-09,289203,136863,70895,2146,85135,26841,3966,18419,146860,2120,29061,23975
2016-08-02,284511,133656,66703,2438,83276,26552,3636,19855,146696,1876,27343,24667
2016-07-26,273914,122652,59194,2000,86512,26140,3334,19550,147688,2014,26938,22655
2016-07-19,252162,110014,54419,2355,76229,27414,4053,20433,128936,1750,26824,21604
2016-07-12,229036,85627,56127,2496,79328,28610,3428,22966,101237,381,25011,24433
2016-07-05,200097,66316,44528,2270,73741,31748,4046,24946,80284,703,19138,24749
2016-06-28,206056,68346,35234,3711,71497,59577,3225,30567,68276,1556,18510,24123
2016-06-21,218337,82474,42297,1746,75587,35853,4221,20452,101486,778,23228,20014
2016-06-14,287606,105619,65213,7450,73388,37533,9968,27825,103139,25687,26521,24365
2016-06-07,243822,91376,73797,1959,78702,33241,3342,27771,92689,2514,27175,23966
2016-05-31,231894,83421,75397,3036,75636,32262,3378,30201,77642,388,24713,27221
2016-05-24,221353,54454,72749,3615,66425,61423,5517,55782,38166,685,24594,27301
2016-05-17,223775,34036,62670,5097,64666,74220,5280,83833,38783,1005,20005,26215
2016-05-10,233057,43428,77521,5151,74766,71344,4282,72543,39441,856,22652,23824
2016-05-03,240748,64339,84297,3317,76060,68999,4611,57914,45982,683,24018,22920
2016-04-26,226799,79020,63328,2544,78787,42708,5055,23891,81454,511,27171,21199
2016-04-19,235390,81527,59658,4391,82601,44014,4129,25092,89906,613,24672,21305
2016-04-12,224476,58706,56206,3324,82364,46250,3758,38322,81905,528,25711,20724
2016-04-05,216778,54851,58409,1818,76486,42824,5610,41051,74557,481,24417,22161
2016-03-29,220059,49432,63212,3791,87692,46141,4001,38120,70131,716,24523,22099
2016-03-22,211397,36199,58250,4857,94051,50538,3437,39315,57845,673,21303,23568
2016-03-15,277389,32962,54974,4677,125429,53846,8222,39679,86194,31878,22633,25696
2016-03-08,262306,44321,57052,3312,124489,56514,5730,49260,98792,3654,20855,25014
2016-03-01,258086,38664,46195,4186,130096,54972,6421,44226,105787,3344,21246,25959
2016-02-23,260667,38064,50758,3625,125767,65785,5938,55125,92598,3189,18611,27963
2016-02-16,269592,43949,59074,4355,126720,70534,4656,55913,91366,1875,21022,28536
2016-02-09,285308,57468,52423,3824,123168,68965,8528,54974,112693,1689,22799,23283
2016-02-02,271070,54105,53318,2843,125484,60052,4717,43448,118383,1611,20009,23910
2016-01-26,268896,54354,41693,3078,127418,62081,4794,38385,129007,1231,22100,21642
2016-01-19,277245,65472,30470,3277,148911,69254,5570,16480,140914,1204,24482,19314
2016-01-12,300742,84793,33330,3220,153121,69051,5441,16562,161148,745,26977,19358
2016-01-05,302181,87874,41851,4367,154280,51710,6080,12519,169282,675,25042,19008
2015-12-29,316070,93114,39579,2291,164097,45260,3089,11047,198453,760,27775,18006
2015-12-22,307993,87143,41358,2893,161330,47850,4142,8378,187201,543,28608,16482
2015-12-15,385220,93291,49845,12057,157749,48176,21805,25933,193007,36824,21242,11319
2015-12-08,337224,85899,59808,6779,158216,52666,3940,32209,175827,5536,28734,20054
2015-12-01,346572,90845,54612,6777,161615,50984,5162,31618,190166,3487,30804,22566
2015-11-24,337248,88582,51472,6903,158726,41524,5624,29167,193749,3550,28655,20439
2015-11-17,349775,104885,43644,6213,159895,43259,4083,28317,217262,2835,29128,20386
2015-11-10,364914,119474,57223,3903,160794,42563,4520,26152,219654,2644,31479,22342
