report_date,open_interest,lev_money_positions_long,lev_money_positions_short,lev_money_positions_spread,asset_mgr_positions_long,asset_mgr_positions_short,asset_mgr_positions_spread,dealer_positions_long_all,dealer_positions_short_all,dealer_positions_spread_all,nonrept_positions_long_all,nonrept_positions_short_all
2025-03-11,3338173,231602,437535,882694,1092120,252327,147123,154034,1076933,207600,364635,222015
2025-03-04,3071854,188447,480241,770179,1110762,210698,116766,155674,1014132,160970,342292,210064
2025-02-25,2879237,125581,463203,682074,1122055,211519,108979,154080,939467,143340,336635,201654
2025-02-18,2832146,133755,499294,647670,1132480,186172,105900,152417,901586,147854,318781,190884
2025-02-11,2792739,130294,495823,632458,1113852,185358,109026,140219,880609,143335,315311,190226
2025-02-04,2799595,145150,476326,646657,1101438,182320,113250,140606,889201,144941,311231,187129
2025-01-28,2743180,132356,532807,577928,1130121,170804,110779,146504,889100,138036,319311,188664
2025-01-21,2684465,146717,543956,502896,1109146,179825,121225,152482,898499,125107,320581,186903
2025-01-14,2817651,156044,463751,631809,1107914,186804,128418,139764,915986,156518,310433,200106
2025-01-07,2774324,151992,499251,566462,1155134,163266,112507,142344,929460,147469,314872,203013
2024-12-31,2735822,150612,486881,536305,1156207,173510,110965,151834,947267,140484,322431,190183
2024-12-24,2819126,161893,508253,569443,1189094,149230,113175,136411,944173,156584,312296,190393
2024-12-17,3555473,198063,475218,895477,1210862,173830,169041,152387,1053128,358193,372865,221128
2024-12-10,3269452,185183,499770,767739,1242507,158588,123038,163679,1028078,272742,343261,200526
2024-12-03,3190264,162460,539881,722388,1253131,158765,119009,164023,1009873,256408,338348,195333
2024-11-26,3210071,160162,476003,750789,1262089,161181,117885,152834,1040290,257802,344278,197171
2024-11-19,3152331,214953,478583,715875,1239349,162579,118658,129423,1074086,229395,337449,197065
2024-11-12,3267721,222363,517158,747086,1235710,159145,119811,139459,1071014,241297,332492,201118
2024-11-05,3027289,233088,432329,679679,1167110,176434,116346,131237,1055234,198928,313285,203544
2024-10-29,3057130,188547,484045,686372,1211713,168593,113523,121812,1030346,212702,312954,207240
2024-10-22,3023903,202257,507726,630026,1228582,165180,113427,126984,1025116,207036,303559,218275
2024-10-15,3119700,189241,514218,697460,1211799,163632,125743,139517,1025940,227104,315470,223709
2024-10-08,3035002,177026,506041,659101,1201080,162103,124481,139359,991350,217804,304510,225011
2024-10-01,2964578,177870,480107,649420,1210037,164800,124184,127922,993528,209920,296522,222225
2024-09-24,2935319,166779,494837,661776,1213272,148572,121141,118784,949417,210726,294733,207846
2024-09-17,3651892,204449,564725,947070,1178203,159331,165094,151989,854114,519359,319880,248294
2024-09-10,3185395,227225,478015,836061,1158431,176004,130683,149976,908764,248174,306235,245941
2024-09-03,3183986,223281,491239,849854,1156575,167550,128081,148435,917516,245385,319625,234834
2024-08-27,3164416,221025,573743,814769,1149794,162436,128322,142872,876052,245467,315793,213348
2024-08-20,3113659,195845,561553,812577,1131968,160177,136106,150740,834139,245647,308111,227943
2024-08-13,3157898,182596,466895,852195,1127537,177986,139280,152546,852642,258407,297843,239003
2024-08-06,3378340,204621,423220,1027376,1097424,218495,167482,146800,878413,275113,319090,240890
2024-07-30,3131778,191966,436983,813518,1137642,201170,153639,131813,883830,240739,321813,217402
2024-07-23,3065597,171636,450756,770138,1162577,170567,161604,130332,894059,229789,314453,214411
2024-07-16,3181967,144437,513827,835925,1168501,173596,166907,129826,864388,264999,315028,219940
2024-07-09,3020603,137639,479366,720040,1160379,185214,160522,132412,873986,241624,309255,218041
2024-07-02,2927415,143481,436437,673420,1138771,188039,152767,135232,915321,216996,315495,213649
2024-06-25,2887733,118465,416024,683380,1146638,172235,152158,128793,902881,220907,309914,207316
2024-06-18,3782278,150746,517357,1043761,1134310,176956,203538,213479,908458,507438,350347,254964
2024-06-11,3295473,145287,511980,816951,1129078,163848,164492,234427,937331,291908,346229,230076
2024-06-04,3108861,151729,494938,741312,1116592,164797,162626,214399,917097,249586,336949,231671
2024-05-28,3134901,177970,517287,730878,1139250,164105,151598,204450,893529,250661,336870,234681
2024-05-21,3088142,170864,498663,726340,1126107,182485,152045,198533,885432,227924,334030,225992
2024-05-14,3063330,165364,453759,755946,1104580,186265,155115,180032,841209,248007,326023,234993
2024-05-07,3003345,161481,408313,753306,1069255,211040,158228,171402,813745,244124,331995,235679
2024-04-30,2995888,156432,332194,771891,1056633,243226,168314,147019,823943,242126,332686,233313
2024-04-23,3069693,186440,378031,770524,1076293,245667,171097,169195,852736,237655,336603,224014
2024-04-16,3220618,187478,387472,876374,1074282,226408,180132,167477,866846,244566,346135,240660
2024-04-09,3141286,150143,491462,777959,1135028,197965,165080,179644,880226,242006,332784,239592
2024-04-02,3087934,137973,508869,742175,1131479,203547,165415,204716,842007,236974,327541,238369
2024-03-26,3149533,114568,566629,762202,1162881,208822,162330,205530,792609,259797,324705,237457
2024-03-19,3106736,106685,526175,747928,1163907,216445,169451,197664,819033,242424,310299,235697
2024-03-12,4082106,140985,624415,1193784,1140643,228966,240232,276215,773200,454745,344381,257557
2024-03-05,3582734,168386,577013,965676,1152883,236719,165727,285859,815395,329607,318042,244217
2024-02-27,3568228,155171,595902,952567,1173215,232542,167113,265165,829364,328811,314625,238685
2024-02-20,3353425,138870,563435,840495,1176949,231151,173246,291826,828965,275056,314112,249605
2024-02-13,3456782,162688,551668,895478,1172241,243538,177933,291131,830407,288948,312345,258772
2024-02-06,3312005,151487,579293,794985,1172400,261209,174896,281594,819683,266061,306262,243091
2024-01-30,3334615,165900,603693,800404,1204091,239351,173766,255938,840890,261231,315644,240521
2024-01-23,3202263,170538,571063,724013,1185156,277092,174401,246847,812102,237040,311750,242618
2024-01-16,3105637,144942,457943,706972,1181697,262627,190755,215476,817503,219024,311641,255441
2024-01-09,3067133,149465,478513,681830,1186555,266424,179853,209773,859166,211327,324683,231245
2024-01-02,3061078,147488,550803,635917,1211257,264487,175809,256201,816741,210649,315750,238011
2023-12-26,3136144,140984,514912,753118,1145156,275148,174951,282010,781826,218921,309399,244814
2023-12-19,3182648,148634,463931,796117,1167899,292852,179463,249146,763828,221509,318260,252962
2023-12-12,3953017,174312,537538,1033898,1136490,323803,230307,357249,769285,454586,354966,321695
2023-12-05,3476616,147481,514871,912374,1152238,347010,196268,303411,722781,319447,319518,283065
2023-11-28,3436506,152938,485026,874585,1151480,365731,197279,290524,688450,297522,312313,278849
2023-11-21,3416821,133265,468550,874276,1126311,369630,201227,298452,694473,298550,320371,283192
2023-11-14,3428192,166180,465312,923836,1080690,384799,205617,267253,659111,263935,315977,284888
2023-11-07,3251822,166132,454555,799881,1089638,416761,190443,268809,636754,234461,303048,297726
2023-10-31,3240626,140184,398687,811092,1070310,467443,197540,286006,648659,213952,312040,291086
2023-10-24,3226459,164092,389693,798671,1062297,454887,203021,283458,633949,219605,302886,286389
2023-10-17,3183598,126791,402292,806027,1080048,405825,205641,277409,615860,225423,293723,284780
2023-10-10,3131819,117202,421199,796018,1071455,401508,207088,272896,599051,218490,290675,277098
2023-10-03,3267359,128496,440141,816055,1076743,380959,221337,277058,671536,231781,317526,297109
2023-09-26,3240870,155744,480983,786267,1104014,348681,218998,269435,664054,247236,314141,299522
2023-09-19,2919503,93339,432841,587704,1164503,304638,209338,250598,665188,212409,288038,288099
2023-09-12,3468483,172703,449223,768887,1097148,322350,247319,280554,717988,363224,333256,318585
2023-09-05,3184653,128116,481763,682972,1106376,331368,210803,328501,696495,250909,303578,295453
2023-08-29,3230403,135870,510730,702452,1093083,343261,212714,337253,674244,255448,308962,304241
2023-08-22,3196926,121484,483446,687418,1105647,359137,212887,337904,682564,237289,322876,302383
2023-08-15,3209044,141628,468099,726024,1101781,329122,217335,335464,675174,240920,315649,308139
2023-08-08,3220228,167758,511656,762629,1091356,322479,222206,319880,652321,247949,312741,308683
2023-08-01,3189064,152796,540668,701559,1122755,306021,228295,316603,661601,233919,308164,306764
2023-07-25,3211228,152859,549032,719008,1121102,322275,227490,304635,642054,238610,307072,303532
2023-07-18,3342455,189139,549663,771505,1107640,306188,248506,319243,681235,237039,317494,303167
2023-07-11,3139112,172535,476254,679115,1077076,328473,240827,314415,641117,222024,296305,300355
2023-07-03,3142323,174788,457579,667660,1086593,320715,244383,312654,647376,227543,298479,306887
2023-06-27,3154137,134083,450556,702167,1089910,343580,235229,327352,628917,238570,279477,287978
2023-06-20,3196564,122335,500953,718639,1114469,322935,243740,349036,560074,82692,287355,309377
2023-06-13,4059867,175433,679788,1018134,1087404,334257,288973,525300,528350,306701,379376,372015
2023-06-06,3505034,185202,743978,928242,1043944,385732,241519,566919,481184,127716,305999,323377
2023-05-30,3452434,185684,702837,883915,1042338,419687,241497,567552,486996,116977,304468,318382
2023-05-23,3356875,160859,662356,896284,1048932,426566,231964,490743,431526,123143,296383,329052
2023-05-16,3317177,120755,603039,945452,1044565,434713,241797,442478,357213,129839,287990,332001
2023-05-09,3288579,134519,631261,928415,1021428,428982,246605,436887,337320,125059,289272,326034
2023-05-02,3248741,129443,582404,904729,1025323,436299,244771,432959,351435,120085,290662,328859
2023-04-25,3234472,133101,593977,903475,1030704,450868,248609,408962,346575,112887,288181,325687
2023-04-18,3275383,117048,646893,934394,1019990,436642,254381,449011,319445,109713,285083,314088
2023-04-11,3223648,116889,625652,909127,966929,442626,258359,482029,313595,102793,270311,319289
2023-04-04,3184651,89877,633322,891535,926727,444888,254798,481829,302769,100217,346122,322000
2023-03-28,3126990,81879,527809,901127,949485,525618,260177,470982,274951,96590,250991,307769
2023-03-21,3138017,78787,532283,907797,977838,507177,263909,447082,297972,94774,248349,323126
2023-03-14,3729148,143027,383101,1192281,964449,481267,299154,308925,360717,329316,365352,440742
2023-03-07,3140730,153112,439730,928416,951170,441400,268149,310817,378337,135626,279118,317145
2023-02-28,3111470,175442,454362,905289,949695,463415,257391,307144,405116,111079,292456,306943
2023-02-21,3076473,133790,470410,920924,950657,417547,257761,289524,381074,110034,302580,321897
2023-02-14,3168524,103868,488290,1034624,945394,395031,262076,292469,381430,114511,300946,321619
2023-02-07,3106134,115497,479857,992808,935752,384633,268286,273321,403858,105563,292355,303913
2023-01-31,2975513,119727,500499,860576,946583,378845,267303,259221,396218,104656,287561,312124
2023-01-24,2865719,122621,484509,786270,957070,429431,251288,242821,364173,99296,284903,289342
2023-01-17,2905165,125913,506341,784202,974610,448982,249481,268645,375056,97466,274014,283722
2023-01-10,2864282,138632,452102,763279,948712,487701,249879,246537,354831,99508,276750,273125
2023-01-03,2809950,142786,419923,725475,945046,510627,256183,220914,329148,97504,274505,279702
2022-12-27,2796409,134860,381696,767590,955683,511921,249537,197090,345660,96162,265612,276926
2022-12-20,2870267,151793,369835,816827,961649,520527,246923,184029,369753,97061,274729,280985
2022-12-13,3558105,113566,582889,1106279,960296,474586,271245,368148,378977,244383,320813,307285
2022-12-06,3361357,128345,556552,1013503,948685,489305,268044,391757,416280,185214,291857,289246
2022-11-29,3321228,133848,547039,966953,980889,503258,260161,391796,449234,162481,284400,289560
2022-11-22,3289120,125949,558416,958336,951757,500762,277487,388124,401810,150269,283806,292233
2022-11-15,3477036,136054,607343,1082429,943620,518834,287559,413207,377090,166920,285650,291075
2022-11-08,3436443,166123,561153,1046729,924762,604658,281008,423164,354639,147125,274166,296429
2022-11-01,3401500,147813,545605,1008356,937829,617290,285434,427855,371326,135450,269801,294197
2022-10-25,3451115,134036,583034,1028721,945986,666495,291251,480303,286215,132966,266669,296810
2022-10-18,3545867,143759,569036,1091727,936376,711650,293061,491213,260872,135374,273089,307497
2022-10-11,3563543,142778,498351,1144504,912386,732943,300448,471524,260862,139316,281080,312598
2022-10-04,3366695,131915,478840,994819,914936,716179,290106,466235,272503,118294,285685,324596
2022-09-27,3499545,171248,465987,1116531,905927,692592,300008,465623,272802,133459,243094,326196
2022-09-20,3143768,118339,466358,891941,916367,633815,286199,459916,220662,102683,229799,328302
2022-09-13,3747782,105254,617023,1089054,937555,624164,301643,545041,155525,278182,334007,434985
2022-09-06,3418252,132126,577706,994591,931998,658591,285687,527752,192594,128856,279929,350836
2022-08-30,3438474,125228,605433,994942,957991,629230,282047,534191,216335,122583,279240,361154
2022-08-23,3332723,123643,625928,904441,957001,615153,282655,535155,204754,110513,280058,355694
2022-08-16,3418926,124437,705677,965979,988326,611109,280631,534656,172502,102667,276349,352201
2022-08-09,3251743,122452,620673,858262,965242,668621,279047,505903,165713,110347,263099,337167
2022-08-02,3251421,122096,617587,847724,1009406,690370,283063,467060,182371,99222,263539,332515
2022-07-26,3215055,116164,570366,739867,1035428,744368,285129,441306,221593,159423,261857,319103
2022-07-19,3196490,133488,555516,720570,1026026,783118,286911,435916,194364,157223,265921,325845
2022-07-12,3261108,119368,490550,793338,1034487,811855,283880,399945,229350,175090,275031,309441
2022-07-05,3209362,136334,460261,747946,1024407,815151,297977,391148,255996,156446,270494,309919
2022-06-28,3239020,136858,411296,830653,1008151,809269,310081,368666,242679,160056,269979,296753
2022-06-21,3302951,191266,394838,822463,1017383,829788,320743,340968,261335,167836,272682,298496
2022-06-14,4017923,269592,437384,1209699,956800,760283,347413,315014,310606,375027,338779,343792
2022-06-07,3187103,181982,430004,767557,999386,645744,302139,294994,316435,186830,277894,316830
2022-05-31,3183403,195811,413223,749107,1006528,643081,321423,270948,352674,185128,280952,307126
2022-05-24,3301162,235994,389093,838337,979296,692394,322545,253992,332591,193869,291166,309668
2022-05-17,3303783,248459,362617,864251,980346,666008,331546,239360,320201,183345,280045,297974
2022-05-10,3390617,298829,319957,922265,943676,663992,345866,219112,343397,180131,304580,307742
2022-05-03,3149416,261581,357235,785118,960978,591290,317301,228579,331305,146663,292592,285257
2022-04-26,3191792,255693,276902,821171,939395,577778,321881,231808,412647,157576,307653,301819
2022-04-19,2855206,204825,321807,577006,971838,498064,317101,240887,395264,118634,284277,292880
2022-04-12,2946164,195030,306243,644024,978623,501204,321544,245061,429694,121553,284151,285608
2022-04-05,2842335,146993,401181,596382,979005,446824,320500,239144,348960,111023,287470,281428
2022-03-29,2907824,130253,420124,644866,1016324,458241,322284,232568,306680,134435,274153,288644
2022-03-22,2856590,122646,398324,611000,1029520,513744,307101,235740,316779,123190,275923,283191
2022-03-15,3505687,301716,352981,817011,1020774,573914,349214,202205,460555,326697,301255,296885
2022-03-08,3453700,327880,312876,795333,981068,558909,356462,220243,520722,285224,292331,299013
2022-03-01,3291027,312663,335553,714706,1002231,534056,329253,219849,521190,226064,293708,299072
2022-02-22,3232169,328248,260277,682020,1018771,514083,322841,188511,623002,198060,298534,296097
2022-02-15,3116472,304287,280343,667808,1001518,476306,302291,168879,576992,186862,292903,285269
2022-02-08,3006675,288930,235355,612541,1029726,461060,289936,153431,615467,169162,303150,278324
2022-02-01,3086787,294053,256748,644082,1079813,434106,283660,138972,654330,161663,320899,275438
2022-01-25,3358060,340611,254538,783841,1093506,439512,299480,129738,745108,177393,350104,274180
2022-01-18,3047302,277316,301262,581994,1106254,378575,289079,140316,687239,145628,337757,272182
2022-01-11,2966979,252124,316690,548698,1122565,387308,284970,158130,644772,125994,317663,261793
2022-01-04,2911443,260732,364857,510110,1118615,381169,286184,154733,610798,115370,303624,260576
2021-12-28,2959427,241544,338693,573688,1120732,379097,293191,160818,620948,112203,293160,258979
2021-12-21,2907473,265144,278123,520401,1093695,419982,292866,158960,649885,118250,300202,258626
2021-12-14,3549688,295107,255118,785657,1057303,460656,376424,200729,661062,291676,367940,328731
2021-12-07,3377625,278653,268922,711652,1090465,427888,340187,193612,658821,297495,307170,296262
2021-11-30,3344317,308049,259039,672182,1115184,422585,362647,176576,661602,248493,322218,305537
2021-11-23,3269905,236082,260356,646746,1153200,367797,346527,173483,666427,233892,319615,294058
2021-11-16,3298099,231610,287693,667084,1150498,366037,352460,183524,667256,226922,317397,280266
2021-11-09,3257847,246393,290567,662672,1139455,380427,346220,181811,651431,207136,317925,283746
2021-11-02,3157722,259812,300440,574335,1140804,378833,336601,176031,662548,190741,316485,280815
2021-10-26,3136026,238270,304747,575032,1156981,364398,346749,191493,681918,157212,318633,288654
2021-10-19,3075069,227472,309011,540604,1165138,382452,337370,196444,657851,152040,299798,284819
2021-10-12,3058929,271895,283603,507752,1134230,406717,334244,190445,719674,140191,309431,269615
2021-10-05,3097039,268736,297351,520604,1182911,395286,327964,191718,733099,133522,312624,288270
2021-09-28,3155586,260012,296512,560741,1182145,371457,336630,184937,737666,145517,321168,290859
2021-09-21,3123243,207636,320603,530475,1232274,384442,326668,179142,740993,139918,339960,280470
2021-09-14,3700086,303748,421517,652104,1233362,374348,379729,206566,841687,300048,471682,318412
2021-09-07,3437498,307229,453791,535916,1284927,369458,294413,211679,848149,253026,403882,299742
2021-08-31,3377908,272560,456519,523677,1290000,380346,282089,204534,820522,236329,415432,298330
2021-08-24,3359167,301474,466157,525244,1281897,399906,280513,198263,788714,227337,406500,301530
2021-08-17,3335700,274276,442827,534751,1299856,393530,292097,182386,777133,235877,369426,299109
2021-08-10,3264876,269730,463979,489988,1297120,376730,273456,177454,767715,238334,367257,297064
2021-08-03,3250518,249812,445415,483332,1303016,397379,274454,179047,770065,241370,367840,291849
2021-07-27,3238238,229095,422507,489701,1315549,399980,278069,183709,783888,230266,347372,295591
2021-07-20,3212015,227894,395538,470421,1352964,414019,287493,195728,797222,221090,317855,293454
2021-07-13,3164682,220934,407969,443504,1359796,391276,282424,186305,777535,217228,312230,289777
2021-07-06,3083467,225094,392068,406946,1357949,395468,277586,182797,768470,189822,307140,292314
2021-06-29,3029655,198351,375395,396811,1348636,386088,285426,169763,777319,184417,314885,278143
2021-06-22,2999952,176648,329022,385011,1374125,410166,281946,164903,784676,185235,300982,279104
2021-06-15,3633262,261629,481817,515352,1367010,408118,328142,209274,859610,375793,449909,296234
2021-06-08,3313571,284202,458096,447038,1297349,423276,278719,228302,840209,241382,420800,274813
2021-06-01,3258924,275611,467244,419642,1274462,413652,283556,231175,827129,243329,414010,270325
2021-05-25,3281704,291309,454562,446210,1284779,437431,276736,221651,826860,258917,390488,272244
2021-05-18,3218243,262511,453254,461093,1257042,426629,280064,224444,797347,233330,380797,269158
2021-05-11,3235141,264292,484597,460278,1282956,420902,282786,260190,799190,222744,344927,268456
2021-05-04,3216545,272584,520497,402387,1303899,421686,278677,293247,799176,208126,332722,290243
2021-04-27,3221312,296003,535807,389396,1272786,432352,287366,298183,791745,191903,373580,302599
2021-04-20,3196867,269302,510847,404927,1270391,436972,293166,308083,797249,182971,354002,279168
2021-04-13,3183875,265073,506926,412939,1248236,440126,312462,327350,786752,157791,346238,266811
2021-04-06,3097762,251343,481124,378777,1241777,450124,318639,356165,802629,89752,352346,263915
2021-03-30,3028360,229307,406068,371074,1215469,451791,334514,356837,813593,87990,314022,252519
2021-03-23,3029485,201169,378468,387973,1202099,468176,335570,376339,800087,105820,299351,248120
2021-03-16,3700947,353494,465911,565472,1138664,474120,426072,418585,782522,328134,350551,308223
2021-03-09,3398049,367022,438486,501362,1155915,489884,360661,400661,794725,175347,311482,306201
2021-03-02,3350513,357332,469878,453591,1175022,468930,336734,432642,785631,151888,321092,343972
2021-02-23,3219988,317107,498948,445784,1256605,451051,305747,336611,778015,138754,304516,292730
2021-02-16,3254043,291369,546745,471691,1257929,436490,295998,360197,745013,139282,322482,288120
2021-02-09,3244583,293747,515647,468297,1261129,438495,301696,352149,752033,133324,318285,272884
2021-02-02,3246218,307197,486785,452588,1264757,494951,284049,351691,750534,130586,325302,274838
2021-01-26,3140845,265018,480039,395643,1321005,477207,290321,337951,745031,108682,304864,268066
2021-01-19,3064560,256915,444332,346956,1347197,501545,291567,297251,724307,101150,292955,283285
2021-01-12,3106913,257975,430046,415313,1314044,499706,297240,293405,710566,104422,296141,292445
2021-01-05,3012508,250320,418012,354894,1324472,535166,282811,281038,676472,94590,299052,264690
2020-12-29,2974573,255002,406198,365135,1300008,526437,286604,243919,674582,94458,288286,250527
2020-12-21,2954463,247007,375470,367927,1290250,534803,279853,247407,676569,97066,286838,257981
2020-12-15,3727174,294398,412534,615101,1285136,530380,372570,333346,646732,331258,340197,418870
2020-12-08,3400173,290448,443713,552161,1278578,521736,323486,314256,605880,187377,313935,371749
2020-12-01,3267728,280268,424358,507227,1244045,531759,322719,308426,579470,149362,316011,364449
2020-11-24,3226345,261956,420996,535653,1231943,533742,317829,287332,527045,153621,314521,352946
2020-11-17,3268108,251387,380682,565239,1210574,548132,337580,278783,541308,163160,318349,350561
2020-11-10,3195606,211633,361140,570900,1192794,551748,327710,269779,515326,167459,309132,323315
2020-11-03,3111155,209953,377497,520004,1171642,610213,308363,275165,494827,147217,302520,301050
2020-10-27,3091476,222649,376602,493187,1195649,584110,306908,265832,512594,138045,308571,310572
2020-10-20,3057543,195119,388077,478099,1229002,590378,282829,282889,502823,131645,321441,300836
2020-10-13,3167073,181519,427723,530932,1240361,569858,303305,302477,497627,140105,343135,314900
2020-10-06,3098290,208786,380153,472936,1224191,629668,295317,306843,495575,121448,334416,327761
2020-09-29,3100163,182652,345980,492325,1271385,672352,298101,300314,517387,121162,299143,302095
2020-09-22,3080352,175064,335942,458012,1324781,660314,293644,302748,534033,126953,285445,319380
2020-09-15,3678153,242106,486310,616327,1267948,640382,352980,377746,415920,354517,331867,433709
2020-09-08,3520800,268139,506746,603037,1252457,634946,321952,444468,399982,202335,307598,435768
2020-09-01,3576526,254882,581010,601152,1321852,624823,308221,486308,399268,181245,305851,422449
2020-08-25,3477846,216672,583315,547794,1351364,626982,284978,485246,390269,176177,301653,412205
2020-08-18,3474521,217339,555075,554829,1313841,635524,310924,483685,380670,178848,302381,407520
2020-08-11,3433053,216661,580378,534479,1309674,638094,298176,483316,352960,176367,298877,426362
2020-08-04,3364369,200551,542764,510202,1303725,689211,302704,483551,338180,155646,294384,416422
2020-07-28,3318010,224481,501376,489683,1279805,723747,326911,445199,344778,153788,284089,398325
2020-07-21,3314954,208932,531220,512235,1234260,720694,342855,461050,282593,149810,288541,376560
2020-07-14,3362912,196006,509394,566738,1248270,750778,347056,450462,260168,148693,284776,380093
2020-07-07,3301570,200941,493599,518047,1234627,792125,339304,453029,249156,141488,289521,367765
2020-06-30,3295043,213252,491513,487910,1239266,833274,351361,451974,252630,123570,292895,366368
2020-06-23,3334982,155780,507854,549310,1284049,826667,353516,443878,225298,141282,289873,352396
2020-06-16,4600995,262998,717091,903304,1298014,786230,448191,435146,561757,367829,752835,415351
2020-06-09,4353567,281177,692301,830428,1313047,733102,368017,444685,586766,301058,691166,402174
2020-06-02,4129090,268162,649439,719586,1313252,808520,350472,478436,580294,200007,683587,408066
2020-05-26,4126645,219470,635534,717480,1367948,837228,332511,476277,594958,201301,697300,416562
2020-05-19,4134104,224970,591572,715936,1373583,903707,334685,481932,588638,201050,690182,413128
2020-05-12,4300474,240004,598996,811796,1416232,897900,344030,444703,581920,219946,705635,442976
2020-05-05,4284224,258710,585698,804523,1397118,912546,355118,455654,600551,210156,674903,416480
2020-04-28,4425570,243059,617039,873949,1494607,911629,348079,431707,670146,212608,688927,404979
2020-04-21,4621781,286082,573230,958117,1504644,946940,364650,415709,699927,272303,681740,405315
2020-04-14,4810232,301914,599123,1096352,1503599,926711,405564,435007,710106,271546,653298,410479
2020-04-07,4818018,305292,522511,1111115,1484227,1034026,423945,402582,699449,265684,655166,391040
2020-03-31,4868810,319790,496457,1205895,1526683,1048291,448219,418006,657942,226258,578272,421468
2020-03-24,5087856,341248,405416,1496501,1446192,1093088,476946,360575,762849,231339,503173,380804
2020-03-17,7037826,322501,464556,2340624,1375381,1022023,696611,173741,947147,769041,920595,548681
2020-03-10,5200576,269502,506762,1502682,1443105,880626,420191,197853,790052,451994,670278,398380
2020-03-03,4480289,322286,480067,1184443,1327664,656965,458121,184282,870441,256637,571096,351308
2020-02-25,4038276,289225,438296,951493,1422576,522873,314696,198628,935018,251635,441516,346314
2020-02-18,3748026,271471,512580,738588,1585127,440244,295913,176703,966476,211611,342082,313998
2020-02-11,3679084,260707,547100,728259,1568843,444133,282134,173650,950845,193268,344786,311386
2020-02-04,3520700,256236,471964,671088,1536417,460654,254718,160878,953811,168981,340700,317646
2020-01-28,3608568,262575,493261,712586,1553149,489332,255194,188258,941195,166845,333385,319608
2020-01-21,3609428,263681,528631,703951,1598898,482708,239392,185869,901320,164214,328080,299130
2020-01-14,3576212,252316,493552,723792,1573369,471086,254215,170763,874732,160213,329640,304175
2020-01-07,3462397,292866,501362,625242,1527790,484303,250244,216692,837123,131466,303735,312939
2019-12-31,3413165,287780,492088,567359,1525202,489442,252354,221726,866813,123872,312641,298435
2019-12-24,3467937,250553,470719,621316,1548813,490207,243875,255325,892387,128940,309688,295158
2019-12-17,4181566,315502,498724,846068,1394835,529686,389803,258175,808103,426880,455148,348608
2019-12-10,3860841,221760,464908,737981,1429832,537608,278697,290191,760681,435538,342949,313329
2019-12-03,3778596,208902,447656,729913,1427036,576640,279942,308269,752836,348425,341833,313472
2019-11-26,3732303,205840,507435,697789,1445415,547391,275966,315517,719774,329746,336060,326365
2019-11-19,3640924,186036,477362,714057,1441807,540702,284626,295366,675514,278168,319934,319260
2019-11-12,3639790,178855,458342,751887,1440521,536070,289725,275703,631869,276201,303172,318861
2019-11-05,3551423,184592,458736,738123,1414532,560978,281922,272786,610842,229044,310827,310611
2019-10-29,3472952,177545,408656,725606,1416957,586126,284381,271342,599082,194264,295906,312137
2019-10-22,3377465,164418,385963,712493,1402768,620300,274435,253006,539001,170367,287178,302926
2019-10-15,3454391,153211,352498,780403,1394969,640275,286347,246886,565782,163352,308170,296454
2019-10-08,3540503,145228,308343,856150,1368961,658055,309888,239391,564485,156667,323000,306498
2019-10-01,3400750,144030,333903,720144,1430035,659972,289985,213827,536671,141333,312451,313818
2019-09-24,3394241,139561,353299,725006,1458345,644479,282273,203875,534715,141828,296211,308827
2019-09-17,3989525,217556,460249,861042,1370935,668801,365366,279988,513944,352867,400337,349007
2019-09-10,3722626,185478,476562,737740,1417421,668096,312796,267370,484175,264429,350411,325488
2019-09-03,3651107,159915,444111,738545,1392661,702890,329370,243280,421266,202730,359128,335576
2019-08-27,3709437,147763,397869,830028,1406109,717914,342952,256428,453328,196452,319942,330627
2019-08-20,3629652,149225,370812,787956,1388511,746760,331037,254512,466771,203538,330850,314991
2019-08-13,3643344,140521,394048,810834,1411301,676763,329282,231813,464689,207587,314648,320971
2019-08-06,3781169,179730,357941,859351,1445964,683104,362339,218933,505683,190916,293284,351417
2019-07-30,3460947,208702,428996,557638,1514432,622970,281890,222096,588579,168283,292920,363024
2019-07-23,3435130,207044,426227,547818,1523319,627924,282176,211558,597321,166159,301330,349514
2019-07-16,3497395,189573,461070,601199,1557670,616587,276390,204556,582894,167731,300648,350024
2019-07-09,3389473,182276,458167,565151,1516096,622086,285249,203257,532212,142670,298209,340335
2019-07-02,3347722,192048,440894,569660,1493462,604580,285829,204536,543574,134938,296084,341961
2019-06-25,3354953,151821,408890,640194,1500823,594930,278713,184904,535553,149369,290334,323200
2019-06-18,4095207,276292,482085,810409,1414617,637944,380886,248842,550290,389485,362519,407692
2019-06-11,3753783,267277,447932,745679,1414688,635718,312648,232712,570222,290885,296356,339647
2019-06-04,3780222,297644,376073,786105,1346547,651544,350161,224081,578699,249061,285871,358718
2019-05-28,3785801,282694,386511,761209,1324630,649937,336019,255009,592662,219343,313800,364874
2019-05-21,3625101,273298,396157,684655,1323227,633306,318712,259094,577683,222990,311016,365063
2019-05-14,3733860,272278,387279,756115,1326819,622760,335770,268092,622957,227431,324004,377410
2019-05-07,3645201,307863,372627,681677,1356984,612114,330256,271550,654900,203477,319254,386441
2019-04-30,3460879,333738,419250,527002,1402362,613508,280561,263409,692320,164938,315639,375081
2019-04-23,3531875,326422,449565,586242,1398875,605240,283092,283038,686946,166774,321919,382121
